BUILD_CODE,WORK_TYPE,ID,START,END,COST
2.2,SIP Перекрытие 1-го этажа,3174871,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3174872,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3174873,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185351,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185352,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185375,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185376,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185377,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185378,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185391,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185392,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185447,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185448,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185449,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185450,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185451,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185452,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185453,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185454,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185455,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185456,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185457,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185458,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185459,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185460,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185461,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185462,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185463,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185464,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185465,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185466,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185467,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185468,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185469,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185470,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185471,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185472,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185473,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185474,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185487,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185488,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185524,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185525,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185528,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185529,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185530,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185531,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185532,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185533,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185534,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185535,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185536,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185537,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185538,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185539,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185540,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185541,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185542,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185543,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185544,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185545,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185546,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185547,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185548,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185549,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185550,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185551,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185552,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3185553,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3459819,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3473142,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3473543,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3473725,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3473738,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3479804,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3480267,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3480333,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3480403,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3480418,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3480954,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3480966,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3481374,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3481387,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482306,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482849,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482979,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482990,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482993,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482996,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3482999,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483002,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483005,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483008,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483011,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483014,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483017,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483020,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483023,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483026,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483029,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483032,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483035,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483038,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483041,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483044,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483047,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483088,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483375,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483542,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483912,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483913,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3483914,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484171,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484173,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484174,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484175,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484176,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484177,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484207,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484209,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484210,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484211,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484212,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484213,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484215,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484217,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484218,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484219,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484220,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484221,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484223,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484225,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484226,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484227,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484228,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484229,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484231,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484233,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484234,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484235,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484236,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484237,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484239,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484241,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484242,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484291,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484382,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484446,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484457,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484460,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484463,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484466,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484469,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484472,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484475,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484478,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484540,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484889,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484923,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484995,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484996,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3484997,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485016,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485017,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485018,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485021,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485022,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485023,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485026,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485027,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485028,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485031,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485032,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485033,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485036,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485037,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485038,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485041,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485042,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485043,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485046,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485047,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485048,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485051,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485052,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485053,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485056,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485057,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3485058,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3499639,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3499908,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3499968,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3499979,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3500077,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605001,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605002,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605014,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605015,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605016,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605017,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605018,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605019,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605031,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605032,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605033,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605034,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3605035,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3651504,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3863235,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3878725,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3878727,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3878919,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3879506,05.07.2025,05.08.2025,100
2.2,SIP Перекрытие 1-го этажа,3879521,05.07.2025,05.08.2025,100
